index,url,Size in bytes,Return code,Depth,Time
210,https://en.wikipedia.org/wiki/Jay_Street%E2%80%93MetroTech_(New_York_City_Subway),378464,200,2,09-21-2021_05-02-03
211,https://en.wikipedia.org/wiki/Slate_(magazine),110193,200,2,09-21-2021_05-02-03
212,https://en.wikipedia.org/wiki/Business_Improvement_District,93111,200,2,09-21-2021_05-02-04
213,https://en.wikipedia.org/wiki/Robert_Half_International,118615,200,2,09-21-2021_05-02-04
214,https://en.wikipedia.org/wiki/New_York_City_Fire_Department,346785,200,2,09-21-2021_05-02-04
215,https://en.wikipedia.org/wiki/A_(New_York_City_Subway_service),515369,200,2,09-21-2021_05-02-04
216,https://en.wikipedia.org/wiki/El_Diario_La_Prensa,72770,200,2,09-21-2021_05-02-04
217,https://en.wikipedia.org/wiki/New_York_University_Tandon_School_of_Engineering,244446,200,2,09-21-2021_05-02-04
218,https://en.wikipedia.org/wiki/File:Wunsch_Building.JPG,59055,200,2,09-21-2021_05-02-04
219,https://en.wikipedia.org/wiki/R_(New_York_City_Subway_service),585453,200,2,09-21-2021_05-02-04
220,https://en.wikipedia.org/wiki/Atlantic_Terminal_Mall,66624,200,2,09-21-2021_05-02-04
221,https://en.wikipedia.org/wiki/F_(New_York_City_Subway_service),545366,200,2,09-21-2021_05-02-04
222,https://en.wikipedia.org/wiki/JPMorgan_Chase,,200,2,09-21-2021_05-02-04
223,https://en.wikipedia.org/wiki/Fd_(New_York_City_Subway_service),545772,200,2,09-21-2021_05-02-05
224,https://en.wikipedia.org/wiki/Forest_City_Enterprises,74254,200,2,09-21-2021_05-02-05
225,https://en.wikipedia.org/wiki/George_Bugliarello,79719,200,2,09-21-2021_05-02-05
226,https://en.wikipedia.org/wiki/American_Institute_of_Aeronautics_and_Astronautics,90582,200,2,09-21-2021_05-02-05
227,https://en.wikipedia.org/wiki/Back_office,40968,200,2,09-21-2021_05-02-05
228,https://en.wikipedia.org/wiki/Howard_Golden,57184,200,2,09-21-2021_05-02-05
229,https://en.wikipedia.org/wiki/Urban_renewal,171374,200,2,09-21-2021_05-02-05
230,https://en.wikipedia.org/wiki/Brooklyn_Union_Gas,47747,200,2,09-21-2021_05-02-05
231,https://en.wikipedia.org/wiki/Brooklyn_Nets,,200,2,09-21-2021_05-02-05
232,https://en.wikipedia.org/wiki/Securities_Industry_Automation_Corporation,30930,200,2,09-21-2021_05-02-05
233,https://en.wikipedia.org/wiki/New_York_City_blackout_of_1977,85324,200,2,09-21-2021_05-02-05
234,https://en.wikipedia.org/wiki/Bruce_Ratner,,200,2,09-21-2021_05-02-05
235,https://en.wikipedia.org/wiki/City_block,119638,200,2,09-21-2021_05-02-05
236,https://en.wikipedia.org/wiki/Marriott_International,276386,200,2,09-21-2021_05-02-05
237,https://en.wikipedia.org/wiki/Verizon,579054,200,2,09-21-2021_05-02-05
238,https://en.wikipedia.org/wiki/New_York_City_Subway,961466,200,2,09-21-2021_05-02-05
239,https://en.wikipedia.org/wiki/ImpreMedia,39183,200,2,09-21-2021_05-02-06
240,https://en.wikipedia.org/wiki/Pedestrian_zone,229390,200,2,09-21-2021_05-02-06
241,https://en.wikipedia.org/wiki/Chase_Manhattan_Bank,223911,200,2,09-21-2021_05-02-06
242,https://en.wikipedia.org/wiki/Transcare_EMS,72450,200,2,09-21-2021_05-02-06
243,https://en.wikipedia.org/wiki/List_of_privately_owned_public_spaces_in_New_York_City,128371,200,2,09-21-2021_05-02-06
244,https://en.wikipedia.org/wiki/Tom_Otterness,107503,200,2,09-21-2021_05-02-06
245,https://en.wikipedia.org/wiki/Silicon_Valley,496375,200,2,09-21-2021_05-02-06
246,https://en.wikipedia.org/wiki/370_Jay_Street,192111,200,2,09-21-2021_05-02-06
247,https://en.wikipedia.org/wiki/Morgan_Stanley,330327,200,2,09-21-2021_05-02-06
248,https://en.wikipedia.org/wiki/Brooklyn_Bridge,813564,200,2,09-21-2021_05-02-06
249,https://en.wikipedia.org/wiki/Category:CS1_maint:_archived_copy_as_title,83563,200,2,09-21-2021_05-02-07
250,https://en.wikipedia.org/wiki/New_York_University,674137,200,2,09-21-2021_05-02-07
251,https://en.wikipedia.org/wiki/New_York_City,1533761,200,2,09-21-2021_05-02-07
252,https://en.wikipedia.org/wiki/Washington_D.C.,958707,200,2,09-21-2021_05-02-07
253,https://www.nytimes.com/1985/01/06/realestate/metrotech-a-test-for-a-new-form-of-urban-renewal.html,298360,200,2,09-21-2021_05-02-07
254,https://en.wikipedia.org/wiki/Dorrance_Publishing_Company,47560,200,2,09-21-2021_05-02-07
255,https://www.nytimes.com/1986/01/05/education/brooklyn-s-polytech-a-storybook-success.html,249277,200,2,09-21-2021_05-02-07
256,https://en.wikipedia.org/wiki/New_York_Times,638728,200,2,09-21-2021_05-02-07
257,http://downtownbrooklyn.com/posts/community/the-history-of-metrotech,,200,2,09-21-2021_05-02-08
